Country Name,Country Code,Series Name,Series Code,2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023],2024 [YR2024],2025 [YR2025]
Albania,ALB,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,7.462858718,8.86373066,4.628395874,5.33326426,5.266261739,5.130821931,6.01898124,6.500092612,6.907062307,2.690751524,2.973154427,2.463516839,0.98412988,1.707228318,2.240226954,2.227704075,3.908935514,3.283175933,3.671419281,2.062577902,-3.313756369,8.969576191,4.826800623,4.015417169,4.045928451,..
Albania,ALB,GDP (current LCU),NY.GDP.MKTP.CN,5.16207E+11,5.83125E+11,6.33933E+11,7.00712E+11,7.60445E+11,8.24595E+11,8.97698E+11,1.00528E+12,1.11232E+12,1.17161E+12,1.25624E+12,1.309E+12,1.32488E+12,1.35225E+12,1.4025E+12,1.4448E+12,1.4883E+12,1.57906E+12,1.66082E+12,1.71204E+12,1.65598E+12,1.86667E+12,2.14974E+12,2.36428E+12,2.51782E+12,..
Albania,ALB,GDP (constant LCU),NY.GDP.MKTP.KN,8.09107E+11,8.80824E+11,9.21592E+11,9.70743E+11,1.02186E+12,1.07429E+12,1.13896E+12,1.21299E+12,1.29677E+12,1.33166E+12,1.37126E+12,1.40504E+12,1.41887E+12,1.44309E+12,1.47542E+12,1.50829E+12,1.56724E+12,1.6187E+12,1.67813E+12,1.71274E+12,1.65598E+12,1.80452E+12,1.89162E+12,1.96758E+12,2.04718E+12,..
Albania,ALB,GDP (constant 2015 US$),NY.GDP.MKTP.KD,6153077236,6698469429,7008501112,7382282997,7771053342,8169772251,8661509310,9224515437,9861658465,10127011191,10428102872,10685000943,10790155230,10974367815,11220218561,11470171827,11918533447,12309839869,12761785703,13025007475,12593390460,13722964212,14385344335,14962975921,15568367221,..
Albania,ALB,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,63.79958186,66.20223922,68.78669613,72.18303413,74.41736362,76.75682604,78.81756899,82.87633311,85.77587693,87.98060868,91.61195894,93.16459091,93.37583211,93.70504147,95.05759929,95.79104119,94.96315253,97.55096414,98.96865984,99.95897277,100.0000209,103.4442784,113.6455496,120.1618798,122.9895062,..
Albania,ALB,GDP deflator: linked series (base year varies by country),NY.GDP.DEFL.ZS.AD,63.79958186,66.20223922,68.78669613,72.18303413,74.41736362,76.75682604,78.81756899,82.87633311,85.77587693,87.98060868,91.61195894,93.16459091,93.37583211,93.70504147,95.05759929,95.79104119,94.96315253,97.55096414,98.96865984,99.95897277,100.0000209,103.4442784,113.6455496,120.1618798,122.9895062,..
Albania,ALB,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,1991.914359,2188.918545,2297.108535,2428.689347,2567.297637,2712.869838,2894.360326,3105.879676,3345.981618,3459.246956,3579.824132,3677.894579,3771.847819,3895.899756,4045.119349,4199.539129,4431.556358,4648.230787,4893.823755,5072.436484,4980.616995,5511.757434,5867.650962,6198.171953,6549.233874,..
Albania,ALB,GDP per capita (constant LCU),NY.GDP.PCAP.KN,261929.3517,287834.6716,302061.2541,319363.6429,337590.1191,356732.3238,380597.6499,408411.66,439984.175,454878.1471,470733.5985,483629.4987,495984.0012,512296.371,531918.1941,552223.8226,582733.2278,611225.1117,643519.6764,667006.5878,654932.6656,724775.6637,771574.3429,815036.6275,861199.9683,..
Albania,ALB,GDP per capita (current LCU),NY.GDP.PCAP.CN,167109.8311,190552.9978,207777.957,230526.3673,251225.6665,273816.4092,299977.8153,338476.6078,377400.2845,400204.5625,431248.271,450571.4439,463129.1883,480047.5269,505628.6655,528980.9494,553381.844,596255.9895,636882.7995,666732.9334,654932.8026,749738.9552,876859.9026,979363.3326,1059185.588,..
Albania,ALB,"GDP per capita, PPP (constant 2021 international $)",NY.GDP.PCAP.PP.KD,6582.016388,7232.99055,7590.490001,8025.281313,8483.293996,8964.317997,9564.029203,10262.9668,11056.35177,11430.62203,11829.05329,12153.11406,12463.57006,12873.4832,13366.55953,13876.81918,14643.48929,15359.46115,16170.99049,16761.19253,16457.78722,18212.87025,19388.87313,20481.03584,21641.07332,..
